,Episode,Duration,Slots,Score,Epsilon,min_loss,c&c,audio,video,be
1863,1863,1.2077999996968174,279,201.0,0.9110091570941777,79.6763687133789,71,25,6,600
1864,1864,1.1771999997044986,279,358.0,0.910963606636323,80.51612854003906,179,48,11,600
1865,1865,1.4381999996389823,279,92.0,0.9109180584559913,75.60574340820312,3,8,2,600
1866,1866,1.4543999996349157,681,66.0,0.9108725125530684,88.94685363769531,40,13,3,600
1867,1867,1.1177999997194092,384,233.0,0.9108269689274407,84.84984588623047,95,30,9,600
1868,1868,1.436399999639434,279,209.0,0.9107814275789944,79.05194091796875,82,21,7,600
1869,1869,1.5839999996023835,522,141.0,0.9107358885076154,68.21367645263672,42,16,3,600
1870,1870,1.0421999997383864,288,250.0,0.91069035171319,72.72438049316406,87,35,9,600
1871,1871,1.0565999997347717,453,163.0,0.9106448171956044,77.90316772460938,72,27,7,600
1872,1872,1.533599999615035,810,330.0,0.9105992849547446,79.59565734863281,203,46,11,600
1873,1873,1.6289999995910875,411,247.0,0.9105537549904968,72.982421875,142,46,11,500
1874,1874,1.9259999995165344,126,174.8,0.9105082273027473,73.48993682861328,120,24,7,504
1875,1875,1.202399999698173,381,214.0,0.9104627018913821,77.39442443847656,102,36,8,600
1876,1876,1.3535999996602186,810,268.0,0.9104171787562876,66.70619201660156,129,32,7,600
1877,1877,1.1465999997121799,675,135.0,0.9103716578973498,65.5527114868164,102,29,6,600
1878,1878,1.1645999997076615,201,177.8,0.9103261393144549,71.73625946044922,91,31,7,599
1879,1879,1.6685999995811471,813,203.0,0.9102806230074892,68.47036743164062,120,26,7,600
1880,1880,1.1105999997212166,345,315.0,0.9102351089763389,79.92880249023438,144,42,10,600
1881,1881,1.5371999996141312,312,294.0,0.9101895972208901,67.66505432128906,124,41,11,600
1882,1882,2.1005999994727063,675,90.0,0.9101440877410291,78.09556579589844,21,7,2,600
1883,1883,1.2077999996968174,282,250.0,0.910098580536642,83.52388000488281,90,33,9,600
1884,1884,1.5803999996032871,519,146.8,0.9100530756076153,82.76717376708984,101,30,7,594
1885,1885,1.2419999996882325,810,368.0,0.9100075729538349,81.31010437011719,196,42,10,600
1886,1886,0.9755999997551044,168,346.0,0.9099620725751872,54.984130859375,238,46,12,500
1887,1887,1.3067999996719664,678,258.0,0.9099165744715585,83.6723861694336,85,45,11,600
1888,1888,1.0619999997334162,279,202.0,0.9098710786428349,80.52291870117188,77,20,6,600
1889,1889,1.0097999997465195,171,222.0,0.9098255850889028,76.30563354492188,87,29,7,600
1890,1890,1.0799999997288978,384,292.0,0.9097800938096483,79.55894470214844,152,32,8,600
1891,1891,1.2869999996769366,372,220.0,0.9097346048049578,72.3592529296875,58,36,8,600
1892,1892,1.21499999969501,111,158.0,0.9096891180747175,77.06939697265625,61,31,8,600
1893,1893,1.1321999997157945,345,139.0,0.9096436336188138,72.32373046875,42,14,3,600
1894,1894,1.4147999996448561,411,331.0,0.9095981514371329,87.0401382446289,160,41,11,600
1895,1895,1.9385999995133716,810,254.6,0.909552671529561,76.87373352050781,138,42,10,573
1896,1896,1.4723999996303974,279,257.0,0.9095071938959846,79.39669799804688,132,38,10,600
1897,1897,2.4335999993891164,282,252.0,0.9094617185362898,93.20437622070312,120,26,6,600
1898,1898,1.1663999997072096,345,249.0,0.9094162454503629,61.835235595703125,84,37,11,600
1899,1899,1.8269999995413855,813,332.0,0.9093707746380905,85.81800079345703,164,39,10,600
1900,1900,0.9629999997582672,345,160.0,0.9093253060993586,65.90330505371094,30,25,7,600
1901,1901,1.357199999659315,312,260.0,0.9092798398340536,73.79241943359375,124,29,7,600
1902,1902,0.9647999997578154,282,259.0,0.9092343758420619,85.68119812011719,127,25,7,600
1903,1903,1.5425999996127757,813,366.0,0.9091889141232699,86.53047180175781,206,48,11,600
1904,1904,1.5173999996191014,813,156.0,0.9091434546775637,80.9073486328125,79,22,5,600
1905,1905,1.2977999996742255,342,257.0,0.9090979975048299,91.64457702636719,121,29,7,600
1906,1906,1.6181999995937986,312,176.0,0.9090525426049546,57.836700439453125,70,21,5,600
1907,1907,1.4309999996407896,810,206.0,0.9090070899778243,59.56660461425781,77,23,7,600
1908,1908,1.0349999997401937,210,231.0,0.9089616396233254,80.12709045410156,70,35,9,600
1909,1909,1.4885999996263308,201,331.0,0.9089161915413443,82.40373229980469,156,45,11,600
1910,1910,1.027799999742001,168,163.0,0.9088707457317672,73.49711608886719,41,19,5,600
1911,1911,1.3049999996724182,204,189.0,0.9088253021944805,74.09323120117188,63,21,5,600
1912,1912,1.6199999995933467,378,228.0,0.9087798609293708,73.90564727783203,120,22,6,600
1913,1913,2.2265999994410777,912,224.39999999999998,0.9087344219363244,65.07212829589844,190,46,12,382
1914,1914,1.0133999997456158,171,301.0,0.9086889852152276,83.89649963378906,200,41,10,500
1915,1915,1.3769999996543447,678,277.0,0.9086435507659668,79.27169799804688,112,36,10,600
1916,1916,1.180799999703595,267,165.0,0.9085981185884285,67.84111022949219,129,31,8,590
1917,1917,1.8251999995418373,411,332.0,0.9085526886824992,72.48828887939453,161,41,10,600
1918,1918,1.556999999609161,288,208.0,0.908507261048065,77.54695129394531,109,14,5,600
1919,1919,1.600199999598317,810,337.0,0.9084618356850126,67.6258773803711,164,42,11,600
1920,1920,1.180799999703595,378,242.0,0.9084164125932284,71.63449096679688,120,34,10,600
1921,1921,1.0727999997307052,402,90.0,0.9083709917725987,70.68981170654297,24,4,2,600
1922,1922,0.9557999997600746,345,237.0,0.9083255732230101,82.85989379882812,119,39,11,600
1923,1923,1.6469999995865692,414,185.6,0.9082801569443489,78.5621566772461,102,26,8,598
1924,1924,1.843199999537319,312,282.0,0.9082347429365017,87.12629699707031,151,42,11,600
1925,1925,1.4543999996349157,675,110.0,0.908189331199355,77.10989379882812,40,8,2,600
1926,1926,2.2697999994302336,669,107.0,0.908143921732795,69.40914916992188,199,48,12,200
1927,1927,1.3445999996624778,228,305.0,0.9080985145367084,81.48097229003906,134,42,11,600
1928,1928,1.2347999996900398,171,305.0,0.9080531096109816,73.00930786132812,185,40,10,600
1929,1929,1.5587999996087092,357,279.0,0.908007706955501,79.80646514892578,159,40,11,600
1930,1930,1.5263999996168423,690,163.8,0.9079623065701533,64.91477966308594,58,33,9,584
1931,1931,1.3517999996606704,810,276.0,0.9079169084548248,79.59735870361328,155,32,9,600
1932,1932,1.0781999997293497,279,206.0,0.907871512609402,71.95087432861328,91,38,9,600
1933,1933,1.0457999997374827,219,356.0,0.9078261190337715,85.28840637207031,178,48,11,600
1934,1934,1.1087999997216684,312,140.0,0.9077807277278198,86.15023040771484,44,13,4,600
1935,1935,1.412999999645308,228,194.0,0.9077353386914334,71.97147369384766,67,21,8,600
1936,1936,1.434599999639886,222,99.0,0.9076899519244989,77.9011459350586,23,13,4,600
1937,1937,1.137599999714439,168,256.0,0.9076445674269027,83.83735656738281,119,30,8,600
1938,1938,0.9593999997591709,384,204.0,0.9075991851985313,77.07456970214844,71,27,7,600
1939,1939,0.8639999997831183,198,280.0,0.9075538052392714,76.36231231689453,117,35,10,600
1940,1940,1.247399999686877,210,279.0,0.9075084275490095,83.44842529296875,172,46,11,500
1941,1941,1.2959999996746774,279,292.0,0.9074630521276321,90.94422912597656,120,42,11,600
1942,1942,0.6947999998255909,108,127.0,0.9074176789750258,78.17593383789062,22,20,6,600
1943,1943,1.5173999996191014,345,362.8,0.907372308091077,70.12781524658203,235,47,12,594
1944,1944,1.6739999995797916,810,250.0,0.9073269394756726,83.59713745117188,117,26,7,600
1945,1945,1.12679999971715,288,77.4,0.9072815731286987,68.24334716796875,46,11,3,572
1946,1946,1.3229999996678998,228,199.0,0.9072362090500423,80.53407287597656,63,31,7,600
1947,1947,1.700999999573014,612,214.0,0.9071908472395899,73.02957916259766,84,24,7,600
1948,1948,1.3283999996665443,228,338.0,0.9071454876972279,70.65933227539062,164,44,10,600
1949,1949,1.3841999996525374,681,261.0,0.9071001304228431,68.64478302001953,130,24,7,600
1950,1950,0.9431999997632374,414,303.0,0.907054775416322,81.08295440673828,135,37,11,600
1951,1951,1.3157999996697072,411,216.0,0.9070094226775511,70.81440734863281,59,31,9,600
1952,1952,1.1825999997031431,312,208.0,0.9069640722064173,81.04130554199219,80,23,5,600
1953,1953,1.5497999996109684,384,243.0,0.9069187240028069,81.95896911621094,130,34,10,600
1954,1954,1.4543999996349157,810,173.0,0.9068733780666068,74.9908447265625,125,39,10,500
1955,1955,1.1519999997108243,372,271.0,0.9068280343977035,82.2178726196289,196,44,11,600
1956,1956,1.236599999689588,225,224.0,0.9067826929959837,63.38398742675781,90,27,8,600
1957,1957,1.4759999996294937,108,180.0,0.9067373538613339,58.84500503540039,118,26,6,600
1958,1958,1.1825999997031431,228,304.0,0.9066920169936409,86.15270233154297,137,38,10,600
1959,1959,1.0835999997279941,273,250.0,0.9066466823927912,62.8777961730957,158,32,10,600
1960,1960,1.3607999996584113,312,258.0,0.9066013500586716,66.19596099853516,94,36,10,600
1961,1961,1.5983999995987688,225,284.0,0.9065560199911686,69.24710845947266,115,40,10,600
1962,1962,1.0133999997456158,201,295.0,0.9065106921901691,72.78831481933594,123,43,11,600
1963,1963,1.2599999996837141,279,136.0,0.9064653666555597,69.35264587402344,40,13,4,600
1964,1964,0.9413999997636893,414,189.0,0.9064200433872269,62.41773223876953,63,19,7,600
1965,1965,1.700999999573014,678,270.0,0.9063747223850576,73.52815246582031,129,37,10,600
1966,1966,1.1861999997022394,387,180.0,0.9063294036489383,82.83076477050781,103,32,7,600
1967,1967,1.5767999996041908,810,118.0,0.9062840871787559,89.56491088867188,34,3,2,600
1968,1968,1.5155999996195533,315,216.0,0.9062387729743969,84.91609191894531,81,29,7,600
1969,1969,0.8459999997876366,240,40.0,0.9061934610357482,84.74256896972656,0,0,0,600
1970,1970,1.3517999996606704,171,295.8,0.9061481513626963,72.37133026123047,195,39,10,509
1971,1971,1.180799999703595,384,200.0,0.9061028439551282,82.0734634399414,90,24,6,600
1972,1972,1.0439999997379346,381,98.6,0.9060575388129304,67.32737731933594,91,25,6,588
1973,1973,1.6847999995770806,216,354.8,0.9060122359359898,72.76580810546875,240,48,12,524
1974,1974,1.225799999692299,378,218.0,0.905966935324193,86.04586791992188,135,25,8,600
1975,1975,1.3499999996611223,207,292.0,0.9059216369774268,78.94984436035156,162,41,11,600
1976,1976,1.1519999997108243,291,357.0,0.9058763408955779,84.54901123046875,185,41,11,600
1977,1977,1.3157999996697072,225,222.8,0.9058310470785331,90.25678253173828,124,33,9,594
1978,1978,1.7027999995725622,678,262.0,0.9057857555261792,70.35588073730469,145,37,11,600
1979,1979,1.1987999996990766,312,256.0,0.905740466238403,58.83544158935547,121,28,7,600
1980,1980,1.2113999996959137,177,371.0,0.905695179215091,95.55429077148438,200,41,10,600
1981,1981,1.1825999997031431,168,230.0,0.9056498944561303,66.3868408203125,189,32,9,500
1982,1982,1.3301999996660925,402,328.0,0.9056046119614075,79.82844543457031,179,39,10,600
1983,1983,2.1365999994636695,678,273.0,0.9055593317308095,80.63570404052734,144,42,11,595
1984,1984,2.1599999994577956,681,132.2,0.905514053764223,82.70022583007812,89,24,5,521
1985,1985,1.4327999996403378,612,131.0,0.9054687780615348,63.56070327758789,36,12,5,600
1986,1986,1.700999999573014,399,362.0,0.9054235046226318,87.18978881835938,188,43,11,600
1987,1987,1.2383999996891362,411,263.0,0.9053782334474006,68.9761962890625,96,39,9,600
1988,1988,1.612799999595154,279,320.0,0.9053329645357283,66.23753356933594,149,41,10,600
1989,1989,2.2535999994343,813,254.6,0.9052876978875015,75.68421936035156,191,46,12,528
1990,1990,1.21499999969501,384,317.0,0.9052424335026071,66.84256744384766,183,47,11,600
1991,1991,1.9601999995079495,678,198.6,0.905197171380932,84.80845642089844,142,46,11,503
1992,1992,1.4417999996380786,447,197.8,0.905151911522363,83.97021484375,120,26,7,579
1993,1993,1.4111999996457598,810,311.0,0.9051066539267868,88.77665710449219,174,47,11,600
1994,1994,1.6469999995865692,402,127.0,0.9050613985940905,78.08401489257812,60,32,8,600
1995,1995,1.6433999995874728,348,248.0,0.9050161455241608,72.79901123046875,115,27,7,600
1996,1996,1.8593999995332524,678,195.0,0.9049708947168845,69.833740234375,94,16,5,600
1997,1997,1.3553999996597668,516,89.0,0.9049256461721487,86.82814025878906,120,23,6,597
1998,1998,1.0961999997248313,204,306.0,0.90488039988984,60.220787048339844,139,37,10,600
1999,1999,1.004399999747875,396,276.0,0.9048351558698455,88.56493377685547,132,40,9,600
2000,2000,1.4039999996475672,201,339.0,0.904789914112052,73.51424407958984,168,41,10,600
2001,2001,1.3751999996547966,801,280.0,0.9047446746163464,78.277587890625,200,40,10,600
2002,2002,1.236599999689588,810,193.0,0.9046994373826156,77.86968994140625,64,23,7,600
2003,2003,1.0691999997316088,414,296.0,0.9046542024107465,60.57785415649414,123,44,11,600
2004,2004,1.268999999681455,168,292.0,0.9046089697006259,69.87690734863281,124,39,11,600
2005,2005,1.290599999676033,378,327.0,0.9045637392521408,83.51184844970703,154,43,11,600
2006,2006,1.535399999614583,168,266.0,0.9045185110651782,84.72367095947266,130,28,9,600
2007,2007,1.4309999996407896,675,130.0,0.904473285139625,65.56607055664062,80,16,4,600
2008,2008,1.105199999722572,219,247.0,0.904428061475368,66.45160675048828,87,32,9,600
2009,2009,1.3175999996692553,675,227.0,0.9043828400722943,78.9758529663086,100,38,9,600
2010,2010,1.7135999995698512,813,328.0,0.9043376209302907,75.66342163085938,201,46,11,600
2011,2011,1.358999999658863,384,228.8,0.9042924040492442,61.731346130371094,140,31,8,599
2012,2012,1.180799999703595,381,264.0,0.9042471894290417,76.92465209960938,140,44,11,600
2013,2013,1.3157999996697072,411,201.0,0.9042019770695703,74.78578186035156,110,26,8,600
2014,2014,2.0159999994939426,228,298.0,0.9041567669707168,76.01589965820312,133,35,10,600
2015,2015,1.0061999997474231,228,159.0,0.9041115591323683,78.9147720336914,76,27,6,600
2016,2016,1.0979999997243794,312,285.0,0.9040663535544117,75.24491119384766,122,35,9,600
2017,2017,1.511999999620457,384,237.0,0.9040211502367339,87.01132202148438,108,41,10,600
2018,2018,2.440799999387309,414,256.4,0.9039759491792221,75.72571563720703,197,48,11,457
2019,2019,1.3733999996552484,171,341.0,0.9039307503817632,82.73451232910156,167,44,11,600
2020,2020,1.3949999996498263,801,150.0,0.9038855538442441,91.87336730957031,45,21,5,600
2021,2021,1.0637999997329644,204,212.0,0.9038403595665518,85.56045532226562,81,24,9,600
2022,2022,1.9709999995052385,396,325.8,0.9037951675485735,83.67900085449219,198,47,11,599
2023,2023,1.3931999996502782,279,177.0,0.9037499777901961,87.74503326416016,84,9,5,600
2024,2024,1.4525999996353676,453,202.0,0.9037047902913066,92.0850830078125,132,32,8,600
2025,2025,1.2383999996891362,336,224.0,0.903659605051792,80.19774627685547,164,44,11,400
2026,2026,1.4309999996407896,678,250.0,0.9036144220715394,79.4881591796875,136,26,8,600
2027,2027,1.4741999996299455,342,324.0,0.9035692413504358,76.91354370117188,157,38,10,600
2028,2028,1.5983999995987688,291,294.0,0.9035240628883683,80.35209655761719,173,40,11,600
2029,2029,1.2131999996954619,213,210.0,0.9034788866852239,71.71492004394531,84,21,6,600
2030,2030,2.2229999994419813,681,358.0,0.9034337127408897,64.36609649658203,185,42,11,600
2031,2031,0.916199999770015,228,148.0,0.9033885410552527,71.11476135253906,90,22,7,600
2032,2032,2.1815999994523736,384,305.4,0.9033433716281999,85.72441101074219,194,47,11,517
2033,2033,0.9899999997514897,279,110.0,0.9032982044596185,75.78923034667969,40,8,2,600
2034,2034,1.335599999664737,402,212.0,0.9032530395493955,75.42849731445312,109,17,7,600
2035,2035,1.137599999714439,279,296.0,0.903207876897418,75.2695083618164,129,39,9,600
2036,2036,1.3265999996669962,519,198.0,0.9031627165035732,79.76972198486328,119,31,9,600
2037,2037,1.4813999996281382,342,101.0,0.903117558367748,82.50946044921875,24,14,4,600
2038,2038,0.9521999997609782,279,247.0,0.9030724024898296,69.92683410644531,116,25,6,600
2039,2039,1.0763999997298015,345,194.0,0.9030272488697051,53.129310607910156,65,23,7,600
2040,2040,2.042999999487165,678,203.0,0.9029820975072617,75.68275451660156,152,42,10,460
2041,2041,1.6937999995748214,225,197.2,0.9029369484023863,63.54059600830078,183,46,11,536
2042,2042,1.4957999996245235,681,183.0,0.9028918015549662,80.36333465576172,115,32,8,600
2043,2043,1.733399999564881,345,275.0,0.9028466569648884,59.58412170410156,107,38,10,600
2044,2044,1.9223999995174381,279,210.0,0.9028015146320402,81.72338104248047,141,31,8,500
2045,2045,1.092599999725735,168,110.0,0.9027563745563085,74.27827453613281,80,16,4,500
2046,2046,1.2833999996778402,462,220.6,0.9027112367375807,64.55870819091797,152,36,8,583
2047,2047,1.9115999995201491,801,244.0,0.9026661011757439,82.30159759521484,108,29,8,600
2048,2048,0.6911999998264946,111,118.0,0.9026209678706851,64.13369750976562,12,22,5,600
2049,2049,1.7063999995716586,690,260.8,0.9025758368222916,87.17070007324219,136,45,11,599
2050,2050,1.2887999996764847,132,311.0,0.9025307080304504,81.69522094726562,163,39,9,600
2051,2051,1.1537999997103725,135,297.0,0.9024855814950489,70.61234283447266,180,48,11,500
2052,2052,1.015199999745164,135,343.0,0.9024404572159741,80.60791015625,236,45,12,500
2053,2053,2.0375999994885206,810,338.0,0.9023953351931133,81.1027603149414,167,42,10,600
2054,2054,1.436399999639434,117,264.0,0.9023502154263536,69.8990707397461,153,43,11,500
2055,2055,1.5551999996096129,528,178.0,0.9023050979155823,77.119384765625,78,16,4,600
2056,2056,1.6397999995883765,810,284.0,0.9022599826606865,72.63436889648438,121,35,9,600
2057,2057,1.942199999512468,312,316.0,0.9022148696615535,70.6961898803711,149,38,10,600
2058,2058,1.2725999996805513,384,259.2,0.9021697589180704,88.96670532226562,137,43,11,596
2059,2059,1.9565999995088532,813,334.0,0.9021246504301245,66.11580657958984,160,44,11,600
2060,2060,0.8783999997795036,282,161.0,0.902079544197603,79.8199462890625,41,17,4,600
2061,2061,1.7531999995599108,225,310.0,0.902034440220393,76.37731170654297,135,46,11,600
2062,2062,1.03859999973929,411,244.0,0.901989338498382,80.7135009765625,102,38,11,600
2063,2063,1.1735999997054023,210,225.0,0.9019442390314572,82.02217102050781,118,47,11,500
2064,2064,1.4741999996299455,204,256.0,0.9018991418195056,85.67109680175781,122,27,8,600
2065,2065,1.1393999997139872,372,276.0,0.9018540468624147,66.65962982177734,112,34,11,600
2066,2066,0.9323999997659485,279,240.0,0.9018089541600716,70.08427429199219,108,25,8,600
